"forecastdate","lst","height","z","win_s","win_d","rh","tc","td"
"2018-02-22 20:00:00","2018-02-25 11:00:00",500,5674.52,20.84,183.42,66.91,-18.62,-23.26
"2018-02-22 20:00:00","2018-02-25 12:00:00",500,5672.42,21.02,183,51.24,-18.78,-26.37
"2018-02-22 20:00:00","2018-02-25 13:00:00",500,5669.08,21.85,183.83,36.5,-18.69,-30.03
"2018-02-22 20:00:00","2018-02-25 14:00:00",500,5665.21,22.08,183.57,31.93,-18.89,-31.93
"2018-02-22 20:00:00","2018-02-25 15:00:00",500,5663.09,21.81,184.03,35.2,-19.31,-31.77
"2018-02-22 20:00:00","2018-02-25 16:00:00",500,5666.91,21.57,184.25,52.2,-19.88,-27.58
"2018-02-22 20:00:00","2018-02-25 17:00:00",500,5667,21.9,183.38,62.23,-20.23,-25.73
"2018-02-22 20:00:00","2018-02-25 18:00:00",500,5668.26,22.28,181.18,69.16,-20.3,-24.53
"2018-02-22 20:00:00","2018-02-25 19:00:00",500,5671.33,21.72,179.72,61.46,-20.57,-26.17
"2018-02-22 20:00:00","2018-02-25 20:00:00",500,5672.96,21.91,178.16,67.48,-20.8,-25.29
"2018-02-22 20:00:00","2018-02-25 21:00:00",500,5671.54,21.67,174.96,74.72,-21.2,-24.51
"2018-02-22 20:00:00","2018-02-25 22:00:00",500,5663.64,20.5,172.74,75.17,-21.53,-24.76
"2018-02-22 20:00:00","2018-02-25 23:00:00",500,5661.48,21.2,172.43,66.35,-21.86,-26.45
"2018-02-22 20:00:00","2018-02-26 00:00:00",500,5659.39,21.27,170.54,56.81,-22.23,-28.52
"2018-02-22 20:00:00","2018-02-26 01:00:00",500,5655.69,21.57,168.19,49.19,-22.43,-31.11
"2018-02-22 20:00:00","2018-02-26 02:00:00",500,5654.69,22.14,164.71,34.44,-22.27,-36.6
"2018-02-22 20:00:00","2018-02-26 03:00:00",500,5657.26,22.85,159.28,17.76,-21.71,-42.44
"2018-02-22 20:00:00","2018-02-26 04:00:00",500,5663.97,23.31,154.26,8.89,-21.08,-45.98
"2018-02-22 20:00:00","2018-02-26 05:00:00",500,5669.61,23.95,150.57,5.93,-20.48,-49.1
"2018-02-22 20:00:00","2018-02-26 06:00:00",500,5675.26,24.4,149.34,5.85,-20.03,-49.31
"2018-02-22 20:00:00","2018-02-26 07:00:00",500,5681.19,25.26,148.59,7.36,-19.63,-47.09
"2018-02-22 20:00:00","2018-02-26 08:00:00",500,5686.16,25.7,148.43,9.8,-19.29,-44.3
"2018-02-22 20:00:00","2018-02-26 09:00:00",500,5689.99,25.88,149.23,13.2,-19.05,-41.16
"2018-02-22 20:00:00","2018-02-26 10:00:00",500,5688.36,26.04,150.98,16.35,-18.81,-38.87
"2018-02-22 20:00:00","2018-02-26 11:00:00",500,5691,26.15,152.64,20.33,-18.62,-36.47
"2018-02-22 20:00:00","2018-02-26 12:00:00",500,5694.13,26,154.48,23.37,-18.45,-34.78
"2018-02-22 20:00:00","2018-02-26 13:00:00",500,5693.94,25.67,155.35,26.43,-18.31,-33.28
"2018-02-22 20:00:00","2018-02-26 14:00:00",500,5694.8,25.62,155.51,30.22,-18.19,-31.77
"2018-02-22 20:00:00","2018-02-26 15:00:00",500,5698.93,24.96,155.95,33.29,-18.05,-30.65
"2018-02-22 20:00:00","2018-02-26 16:00:00",500,5707.47,24.24,156.76,37.66,-18.11,-29.47
"2018-02-22 20:00:00","2018-02-26 17:00:00",500,5710.97,23.77,158.86,45.77,-18.07,-27.24
"2018-02-22 20:00:00","2018-02-26 18:00:00",500,5713.25,24.74,160.56,48.98,-17.95,-26.13
"2018-02-22 20:00:00","2018-02-26 19:00:00",500,5720.47,24.94,162.32,36.98,-17.49,-28.75
"2018-02-22 20:00:00","2018-02-26 20:00:00",500,5724.2,24.36,164.25,37.03,-17.57,-28.85
"2018-02-23 20:00:00","2018-02-23 20:00:00",1000,193.98,8.59,312.07,64.93,7.84,1.62
"2018-02-23 20:00:00","2018-02-23 21:00:00",1000,192.77,8.47,313.39,66.88,7.63,1.82
"2018-02-23 20:00:00","2018-02-23 22:00:00",1000,183.53,9.34,309.71,68.71,8.15,2.7
"2018-02-23 20:00:00","2018-02-23 23:00:00",1000,188.19,10.1,303.2,68.64,8.32,2.84
"2018-02-23 20:00:00","2018-02-24 00:00:00",1000,192.24,10.04,297.6,69.63,8.39,3.12
"2018-02-23 20:00:00","2018-02-24 01:00:00",1000,190.25,9.86,289.43,68.25,8.29,2.74
"2018-02-23 20:00:00","2018-02-24 02:00:00",1000,189.31,9.33,286.91,66.1,8.23,2.23
"2018-02-23 20:00:00","2018-02-24 03:00:00",1000,190.55,9.3,286.73,66.15,8.32,2.33
"2018-02-23 20:00:00","2018-02-24 04:00:00",1000,191.61,8.98,284.89,68.34,8.34,2.81
"2018-02-23 20:00:00","2018-02-24 05:00:00",1000,192.37,7.55,288.43,71.41,8.34,3.42
"2018-02-23 20:00:00","2018-02-24 06:00:00",1000,195.03,6.89,294.94,73.85,8.52,4.07
"2018-02-23 20:00:00","2018-02-24 07:00:00",1000,196.19,6.99,301.83,76.58,8.73,4.79
"2018-02-23 20:00:00","2018-02-24 08:00:00",1000,195.27,6.56,309.62,78.61,9.01,5.43
"2018-02-23 20:00:00","2018-02-24 09:00:00",1000,195.19,5.98,310.41,76.72,9.82,5.86
"2018-02-23 20:00:00","2018-02-24 10:00:00",1000,191.84,7.35,309.2,70.36,11.12,5.86
"2018-02-23 20:00:00","2018-02-24 11:00:00",1000,185.79,7.74,305.49,64.91,12.12,5.66
"2018-02-23 20:00:00","2018-02-24 12:00:00",1000,186.75,7.38,307.11,63.79,12.63,5.89
"2018-02-23 20:00:00","2018-02-24 13:00:00",1000,184.59,7.11,308.02,64.95,12.75,6.27
"2018-02-23 20:00:00","2018-02-24 14:00:00",1000,186.91,6.62,303.08,70.97,12.3,7.12
"2018-02-23 20:00:00","2018-02-24 15:00:00",1000,185.55,6.45,311.07,82.36,11.36,8.37
"2018-02-23 20:00:00","2018-02-24 16:00:00",1000,189.33,5.76,322.88,92.44,10.53,9.25
"2018-02-23 20:00:00","2018-02-24 17:00:00",1000,187.44,5.67,336.23,99.67,10.02,9.9
"2018-02-23 20:00:00","2018-02-24 18:00:00",1000,188.72,4.77,351.28,99.91,10.06,10.02
"2018-02-23 20:00:00","2018-02-24 19:00:00",1000,190.94,4.23,14.44,100,10.04,10.01
"2018-02-23 20:00:00","2018-02-24 20:00:00",1000,192.65,4.59,39.12,100,9.9,9.83
"2018-02-23 20:00:00","2018-02-24 21:00:00",1000,193.95,5.51,51.27,99.96,9.81,9.7
"2018-02-23 20:00:00","2018-02-24 22:00:00",1000,189.4,5.57,39.67,99.85,9.66,9.61
"2018-02-23 20:00:00","2018-02-24 23:00:00",1000,187.77,5.5,36.12,99.81,9.48,9.43
"2018-02-23 20:00:00","2018-02-25 00:00:00",1000,189.33,5.03,40.04,99.78,9.2,9.14
"2018-02-23 20:00:00","2018-02-25 01:00:00",1000,187.64,4.49,40.09,99.74,9.16,9.09
"2018-02-23 20:00:00","2018-02-25 02:00:00",1000,187.55,4.14,32.91,99.87,9.17,9.12
"2018-02-23 20:00:00","2018-02-25 03:00:00",1000,190.82,3.63,36.27,99.92,9.15,9.12
"2018-02-23 20:00:00","2018-02-25 04:00:00",1000,193.43,3.63,72.27,99.98,9.13,9.11
"2018-02-23 20:00:00","2018-02-25 05:00:00",1000,196.08,5.93,83.34,100,8.81,8.79
"2018-02-23 20:00:00","2018-02-25 06:00:00",1000,199.1,7.57,57.79,98.16,8.6,8.22
"2018-02-23 20:00:00","2018-02-25 07:00:00",1000,201.5,7.69,58.2,96.92,8.12,7.57
"2018-02-23 20:00:00","2018-02-25 08:00:00",1000,203,7.9,58.7,98.42,7.85,7.53
"2018-02-23 20:00:00","2018-02-25 09:00:00",1000,204.36,7.55,62.92,92.54,7.89,6.67
"2018-02-23 20:00:00","2018-02-25 10:00:00",1000,203.55,6.9,63.57,92.15,7.74,6.46
"2018-02-23 20:00:00","2018-02-25 11:00:00",1000,203.35,6.55,67.88,91.34,7.69,6.28
"2018-02-23 20:00:00","2018-02-25 12:00:00",1000,204.1,6.84,64.98,87.45,8.04,6
"2018-02-23 20:00:00","2018-02-25 13:00:00",1000,202.34,6.76,68.24,88.94,7.68,5.9
"2018-02-23 20:00:00","2018-02-25 14:00:00",1000,203.44,6.52,68.27,88.38,7.43,5.55
"2018-02-23 20:00:00","2018-02-25 15:00:00",1000,203.86,6.43,72.63,84.93,7.25,4.81
"2018-02-23 20:00:00","2018-02-25 16:00:00",1000,205.69,5.35,72.19,81.18,7.27,4.2
"2018-02-23 20:00:00","2018-02-25 17:00:00",1000,206.4,5.68,73.38,81.42,7.25,4.21
"2018-02-23 20:00:00","2018-02-25 18:00:00",1000,206.74,5.57,63.04,83.8,6.65,4.04
"2018-02-23 20:00:00","2018-02-25 19:00:00",1000,209.47,6.11,61.99,85.23,6.23,3.87
"2018-02-23 20:00:00","2018-02-25 20:00:00",1000,213.07,5.68,63.29,87.85,5.73,3.8
"2018-02-23 20:00:00","2018-02-25 21:00:00",1000,215.22,4.75,58.78,87.34,5.54,3.54
"2018-02-23 20:00:00","2018-02-25 22:00:00",1000,212.38,4.61,54.47,86.88,5.4,3.33
"2018-02-23 20:00:00","2018-02-25 23:00:00",1000,212.76,4.68,59.91,87.63,5.21,3.26
"2018-02-23 20:00:00","2018-02-26 00:00:00",1000,212.31,4.48,59.75,88.63,5.05,3.26
"2018-02-23 20:00:00","2018-02-26 01:00:00",1000,210.6,4.38,65.45,89.09,4.9,3.19
"2018-02-23 20:00:00","2018-02-26 02:00:00",1000,210.17,4.5,59.26,88.52,4.82,3.02
"2018-02-23 20:00:00","2018-02-26 03:00:00",1000,211.45,4.27,49.83,88.71,4.65,2.88
"2018-02-23 20:00:00","2018-02-26 04:00:00",1000,212.91,3.91,46.6,87.25,4.73,2.73
"2018-02-23 20:00:00","2018-02-26 05:00:00",1000,212.83,3.81,43.24,86.54,4.8,2.68
"2018-02-23 20:00:00","2018-02-26 06:00:00",1000,214.3,3.48,35.76,89.11,4.75,3.05
"2018-02-23 20:00:00","2018-02-26 07:00:00",1000,216.49,3.47,28.42,88.46,4.84,3.03
"2018-02-23 20:00:00","2018-02-26 08:00:00",1000,217.3,2.88,37.63,88.4,4.77,2.95
"2018-02-23 20:00:00","2018-02-26 09:00:00",1000,217.73,1.85,41.95,85.29,5.09,2.76
"2018-02-23 20:00:00","2018-02-26 10:00:00",1000,214.26,1.31,43.87,76.1,6.53,2.57
"2018-02-23 20:00:00","2018-02-26 11:00:00",1000,212.55,0.91,57.53,66.99,7.86,2.06
"2018-02-23 20:00:00","2018-02-26 12:00:00",1000,210.59,0.62,53.44,60.67,9,1.77
"2018-02-23 20:00:00","2018-02-26 13:00:00",1000,205.65,0.48,279.82,58.49,9.98,2.18
"2018-02-23 20:00:00","2018-02-26 14:00:00",1000,201.56,1.19,269.64,52.8,10.91,1.62
"2018-02-23 20:00:00","2018-02-26 15:00:00",1000,200.02,1.8,264.85,50.83,11.3,1.46
"2018-02-23 20:00:00","2018-02-26 16:00:00",1000,203.07,3.39,283.02,56.13,11.22,2.77
"2018-02-23 20:00:00","2018-02-26 17:00:00",1000,203.86,5.41,296.04,78.63,9.01,5.43
"2018-02-23 20:00:00","2018-02-26 18:00:00",1000,203.43,6.56,311.33,83.39,7.62,4.91
"2018-02-23 20:00:00","2018-02-26 19:00:00",1000,204.3,6.86,323.39,83.1,6.94,4.2
"2018-02-23 20:00:00","2018-02-26 20:00:00",1000,205.88,6.77,323.55,82.31,6.6,3.74
"2018-02-23 20:00:00","2018-02-26 21:00:00",1000,205.33,6.22,327.22,81.44,6.79,3.77
"2018-02-23 20:00:00","2018-02-26 22:00:00",1000,199.7,6.3,321.64,82.17,6.9,4
"2018-02-23 20:00:00","2018-02-26 23:00:00",1000,197.92,6.19,320.21,82.66,6.96,4.15
"2018-02-23 20:00:00","2018-02-27 00:00:00",1000,198.58,6.12,314.42,82.5,7.09,4.25
"2018-02-23 20:00:00","2018-02-27 01:00:00",1000,196.84,6.04,309.26,80.89,7.32,4.19
"2018-02-23 20:00:00","2018-02-27 02:00:00",1000,192.98,6.69,304.68,82.52,7.43,4.58
"2018-02-23 20:00:00","2018-02-27 03:00:00",1000,193.13,6.68,301.94,82.93,7.52,4.74
"2018-02-23 20:00:00","2018-02-27 04:00:00",1000,195.44,6.55,296.49,83.53,7.62,4.94
"2018-02-23 20:00:00","2018-02-27 05:00:00",1000,194.2,6.36,302.94,82.38,7.75,4.87
"2018-02-23 20:00:00","2018-02-27 06:00:00",1000,193.24,6.45,305.16,83.38,7.79,5.08
"2018-02-23 20:00:00","2018-02-27 07:00:00",1000,193.92,6.41,303.71,84.38,7.89,5.35
"2018-02-23 20:00:00","2018-02-27 08:00:00",1000,192.7,6.55,313.73,85.57,8.07,5.73
"2018-02-23 20:00:00","2018-02-27 09:00:00",1000,188.15,6.31,323.24,85.39,8.36,5.98
"2018-02-23 20:00:00","2018-02-27 10:00:00",1000,182.54,6.48,314.6,78.6,9.48,5.88
"2018-02-23 20:00:00","2018-02-27 11:00:00",1000,176.82,7.34,313.19,69.03,10.59,5.09
"2018-02-23 20:00:00","2018-02-27 12:00:00",1000,170.67,7.93,315.95,64.97,11.08,4.69
"2018-02-23 20:00:00","2018-02-27 13:00:00",1000,163.67,8.11,315.65,66.23,11.03,4.91
"2018-02-23 20:00:00","2018-02-27 14:00:00",1000,156.83,7.28,322.48,66.03,11.67,5.48
"2018-02-23 20:00:00","2018-02-27 15:00:00",1000,155.68,7.31,325.3,66.26,11.7,5.56
"2018-02-23 20:00:00","2018-02-27 16:00:00",1000,158.36,7.02,333.93,71.07,11.48,6.36
"2018-02-23 20:00:00","2018-02-27 17:00:00",1000,155.98,7.61,336.94,75.15,11.08,6.77
"2018-02-23 20:00:00","2018-02-27 18:00:00",1000,154.08,7.87,334.43,78.66,10.9,7.26
"2018-02-23 20:00:00","2018-02-27 19:00:00",1000,152.28,8.14,334.77,80.63,11.18,7.89
"2018-02-23 20:00:00","2018-02-27 20:00:00",1000,153.15,7.56,336.45,84.17,11.37,8.69
"2018-02-23 20:00:00","2018-02-23 20:00:00",925,836.14,4.29,262.77,17.9,7.53,-15.99
"2018-02-23 20:00:00","2018-02-23 21:00:00",925,835.25,3.99,276.27,16.4,7.98,-16.84
"2018-02-23 20:00:00","2018-02-23 22:00:00",925,826.21,4.91,287.45,17.48,8.06,-15.92
"2018-02-23 20:00:00","2018-02-23 23:00:00",925,830.88,6.73,291.29,20.34,7.9,-13.92
"2018-02-23 20:00:00","2018-02-24 00:00:00",925,835.29,7.42,289.02,19.83,8.12,-13.96
"2018-02-23 20:00:00","2018-02-24 01:00:00",925,833.34,8.37,282.7,20.39,8.13,-13.59
"2018-02-23 20:00:00","2018-02-24 02:00:00",925,832.24,9.23,276.12,24.15,7.81,-11.61
"2018-02-23 20:00:00","2018-02-24 03:00:00",925,833.75,10.09,275.73,24.89,7.9,-11.22
"2018-02-23 20:00:00","2018-02-24 04:00:00",925,835.32,10.29,273.69,24.9,8.14,-11.03
"2018-02-23 20:00:00","2018-02-24 05:00:00",925,836.15,8.88,271.21,27.1,7.91,-10.06
"2018-02-23 20:00:00","2018-02-24 06:00:00",925,838.86,7.78,271.26,30.5,7.58,-8.76
"2018-02-23 20:00:00","2018-02-24 07:00:00",925,839.78,7.86,271.64,36.37,7.14,-6.85
"2018-02-23 20:00:00","2018-02-24 08:00:00",925,838.8,7.82,272.18,43.16,6.95,-4.77
"2018-02-23 20:00:00","2018-02-24 09:00:00",925,839.15,8.87,277.61,49.04,6.86,-3.21
"2018-02-23 20:00:00","2018-02-24 10:00:00",925,837,9.43,287.6,66.79,6.26,0.46
"2018-02-23 20:00:00","2018-02-24 11:00:00",925,832.66,8.14,292.85,75.23,6.4,2.28
"2018-02-23 20:00:00","2018-02-24 12:00:00",925,834.56,6.95,301.94,82.78,6.46,3.67
"2018-02-23 20:00:00","2018-02-24 13:00:00",925,832.73,6.18,309.1,84.8,6.57,4.12
"2018-02-23 20:00:00","2018-02-24 14:00:00",925,834.35,5.9,296.85,86.95,6.43,4.35
"2018-02-23 20:00:00","2018-02-24 15:00:00",925,831.85,5.61,312.43,93.27,6.25,5.17
"2018-02-23 20:00:00","2018-02-24 16:00:00",925,834.66,4.53,315.98,94.19,6.17,5.22
"2018-02-23 20:00:00","2018-02-24 17:00:00",925,832.79,4.38,325.54,88.7,6.42,4.62
"2018-02-23 20:00:00","2018-02-24 18:00:00",925,833.82,4.03,338.73,98.46,5.97,5.67
"2018-02-23 20:00:00","2018-02-24 19:00:00",925,836.28,4.29,335.31,100,6.2,6.18
"2018-02-23 20:00:00","2018-02-24 20:00:00",925,838.54,4.59,343.69,100,6.89,6.88
"2018-02-23 20:00:00","2018-02-24 21:00:00",925,839.8,4.1,345.26,100,6.99,6.97
"2018-02-23 20:00:00","2018-02-24 22:00:00",925,834.5,4.81,349.47,100,6.92,6.9
"2018-02-23 20:00:00","2018-02-24 23:00:00",925,832.95,3.94,5.07,99.66,6.88,6.78
"2018-02-23 20:00:00","2018-02-25 00:00:00",925,833.44,4.42,48.09,99.57,6.48,6.38
"2018-02-23 20:00:00","2018-02-25 01:00:00",925,831.44,5.37,75.51,96.92,6.35,5.8
"2018-02-23 20:00:00","2018-02-25 02:00:00",925,831.1,7.79,74.21,91.62,6.06,4.72
"2018-02-23 20:00:00","2018-02-25 03:00:00",925,833.88,7.97,71.03,93.33,5.57,4.5
"2018-02-23 20:00:00","2018-02-25 04:00:00",925,836.34,6.89,50.62,100,5.24,5.22
"2018-02-23 20:00:00","2018-02-25 05:00:00",925,838.88,5.85,46.74,100,5.47,5.45
"2018-02-23 20:00:00","2018-02-25 06:00:00",925,840.87,5.81,54.2,99.46,5.03,4.87
"2018-02-23 20:00:00","2018-02-25 07:00:00",925,841.94,8.02,40.56,100,4.54,4.52
"2018-02-23 20:00:00","2018-02-25 08:00:00",925,842.62,8.8,39.96,100,4.22,4.2
"2018-02-23 20:00:00","2018-02-25 09:00:00",925,843.09,8.06,47.73,100,3.65,3.63
"2018-02-23 20:00:00","2018-02-25 10:00:00",925,841.46,8.18,49.53,100,3.18,3.17
"2018-02-23 20:00:00","2018-02-25 11:00:00",925,841.05,7.36,47.67,100,2.99,2.98
"2018-02-23 20:00:00","2018-02-25 12:00:00",925,841.95,6.85,56.26,100,2.81,2.79
"2018-02-23 20:00:00","2018-02-25 13:00:00",925,839.41,7,60.53,100,2.62,2.6
"2018-02-23 20:00:00","2018-02-25 14:00:00",925,839.78,7.22,61.72,100,2.28,2.26
"2018-02-23 20:00:00","2018-02-25 15:00:00",925,839.68,6.71,67.97,100,1.98,1.97
"2018-02-23 20:00:00","2018-02-25 16:00:00",925,841.48,7.18,78.54,95.68,2.16,1.48
"2018-02-23 20:00:00","2018-02-25 17:00:00",925,842.16,6.24,81.22,89.52,2.42,0.81
"2018-02-23 20:00:00","2018-02-25 18:00:00",925,841.73,6.3,79.9,82.52,2.63,-0.13
"2018-02-23 20:00:00","2018-02-25 19:00:00",925,843.95,6.6,86.02,78.99,2.78,-0.57
"2018-02-23 20:00:00","2018-02-25 20:00:00",925,846.74,6.78,89.07,76.76,2.6,-1.13
"2018-02-23 20:00:00","2018-02-25 21:00:00",925,848.21,6.54,85.9,78.56,2.2,-1.19
"2018-02-23 20:00:00","2018-02-25 22:00:00",925,844.76,5.89,76.95,82.28,1.63,-1.13
"2018-02-23 20:00:00","2018-02-25 23:00:00",925,844.79,5.32,74.49,82.77,1.53,-1.15
"2018-02-23 20:00:00","2018-02-26 00:00:00",925,844.4,5.03,84.47,75.62,2.17,-1.77
"2018-02-23 20:00:00","2018-02-26 01:00:00",925,843.03,4.89,85.93,69.16,2.64,-2.54
"2018-02-23 20:00:00","2018-02-26 02:00:00",925,843.04,4.65,82.9,63.64,2.91,-3.4
"2018-02-23 20:00:00","2018-02-26 03:00:00",925,844.35,3.82,83.71,61.72,2.87,-3.84
"2018-02-23 20:00:00","2018-02-26 04:00:00",925,845.65,3.26,80.58,62.9,2.53,-3.89
"2018-02-23 20:00:00","2018-02-26 05:00:00",925,845.85,2.8,90.2,56.26,2.93,-5.02
"2018-02-23 20:00:00","2018-02-26 06:00:00",925,846.97,2.46,94.58,56.71,2.72,-5.11
"2018-02-23 20:00:00","2018-02-26 07:00:00",925,849.28,2.17,88.82,54.62,2.77,-5.55
"2018-02-23 20:00:00","2018-02-26 08:00:00",925,850.44,1.92,84.54,51.9,2.91,-6.08
"2018-02-23 20:00:00","2018-02-26 09:00:00",925,851.07,1.52,78.14,50.71,2.95,-6.34
"2018-02-23 20:00:00","2018-02-26 10:00:00",925,848.81,1.33,59.55,54.04,2.73,-5.78
"2018-02-23 20:00:00","2018-02-26 11:00:00",925,849.26,0.98,46.11,72.02,2.26,-2.3
"2018-02-23 20:00:00","2018-02-26 12:00:00",925,849.52,0.47,63.45,83.23,2.86,0.23
"2018-02-23 20:00:00","2018-02-26 13:00:00",925,846.89,0.23,282.04,80.83,3.82,0.77
"2018-02-23 20:00:00","2018-02-26 14:00:00",925,844.93,0.26,283.22,71.35,4.81,0.01
"2018-02-23 20:00:00","2018-02-26 15:00:00",925,844.26,0.6,296.93,70.2,5.16,0.12
"2018-02-23 20:00:00","2018-02-26 16:00:00",925,847.32,1.04,303.25,75.12,5.15,1.05
"2018-02-23 20:00:00","2018-02-26 17:00:00",925,845.52,0.9,108.34,78.53,4.9,1.43
"2018-02-23 20:00:00","2018-02-26 18:00:00",925,843.73,0.65,116.05,75.17,5.03,0.94
"2018-02-23 20:00:00","2018-02-26 19:00:00",925,843.78,0.95,233.17,57.42,6.09,-1.87
"2018-02-23 20:00:00","2018-02-26 20:00:00",925,845.28,0.95,302.22,44.23,6.92,-4.81
"2018-02-23 20:00:00","2018-02-26 21:00:00",925,844.75,1.53,321.98,41.72,7.03,-5.55
"2018-02-23 20:00:00","2018-02-26 22:00:00",925,839.36,2.8,325.66,42.96,6.87,-5.08
"2018-02-23 20:00:00","2018-02-26 23:00:00",925,838.43,3.9,323.34,40.89,7.11,-5.36
"2018-02-23 20:00:00","2018-02-27 00:00:00",925,839.27,4.5,308.43,33.97,7.48,-7.5
"2018-02-23 20:00:00","2018-02-27 01:00:00",925,837.32,4.41,304.57,32.38,7.08,-8.48
"2018-02-23 20:00:00","2018-02-27 02:00:00",925,833.46,5.08,308.43,28.92,7.16,-9.82
"2018-02-23 20:00:00","2018-02-27 03:00:00",925,833.34,5.6,306.47,28.96,7.02,-9.99
"2018-02-23 20:00:00","2018-02-27 04:00:00",925,836.03,5.47,298.04,24.94,7.3,-11.76
"2018-02-23 20:00:00","2018-02-27 05:00:00",925,835.61,6.2,289.73,21.29,7.41,-13.52
"2018-02-23 20:00:00","2018-02-27 06:00:00",925,834.75,6.58,288.14,17.87,7.49,-15.9
"2018-02-23 20:00:00","2018-02-27 07:00:00",925,835.07,6.67,286.33,19.92,7.36,-15.22
"2018-02-23 20:00:00","2018-02-27 08:00:00",925,834.62,6.76,290.37,21.41,7.52,-13.93
"2018-02-23 20:00:00","2018-02-27 09:00:00",925,830.73,7.63,293.15,20.66,7.78,-14.13
"2018-02-23 20:00:00","2018-02-27 10:00:00",925,825.32,8.32,292.19,31.7,7.26,-10.03
"2018-02-23 20:00:00","2018-02-27 11:00:00",925,820.83,8.2,298.36,43.12,6.73,-6
"2018-02-23 20:00:00","2018-02-27 12:00:00",925,815.62,8.44,302.26,44.51,6.91,-5.13
"2018-02-23 20:00:00","2018-02-27 13:00:00",925,808.98,9.09,298.07,40.27,7.43,-5.91
"2018-02-23 20:00:00","2018-02-27 14:00:00",925,803.24,8.7,299,54.14,7.31,-1.86
"2018-02-23 20:00:00","2018-02-27 15:00:00",925,802.19,8.22,300.81,64.06,7.24,0.69
"2018-02-23 20:00:00","2018-02-27 16:00:00",925,804.62,9.12,304.98,73.61,7.01,2.52
"2018-02-23 20:00:00","2018-02-27 17:00:00",925,801.93,10.39,304.21,78.44,7.07,3.45
"2018-02-23 20:00:00","2018-02-27 18:00:00",925,799.97,11.06,303.29,85.62,6.92,4.57
"2018-02-23 20:00:00","2018-02-27 19:00:00",925,798.68,11.9,302.94,97.39,6.72,6.24
"2018-02-23 20:00:00","2018-02-27 20:00:00",925,800.08,11.71,301.29,100,7.06,7.05
"2018-02-23 20:00:00","2018-02-23 20:00:00",850,1532.21,2.18,184.94,10.95,4.77,-23.36
"2018-02-23 20:00:00","2018-02-23 21:00:00",850,1532.05,1.6,198.91,10.61,5.01,-23.54
"2018-02-23 20:00:00","2018-02-23 22:00:00",850,1523.23,1.55,234.09,10.34,5.11,-23.76
"2018-02-23 20:00:00","2018-02-23 23:00:00",850,1527.85,2.35,259.81,10.15,5.13,-23.93
"2018-02-23 20:00:00","2018-02-24 00:00:00",850,1532.77,3.26,264.61,9.74,5.33,-24.24
"2018-02-23 20:00:00","2018-02-24 01:00:00",850,1531.18,4.31,262.87,9.39,5.57,-24.41
"2018-02-23 20:00:00","2018-02-24 02:00:00",850,1530.04,4.51,263.68,9.3,5.75,-24.38
"2018-02-23 20:00:00","2018-02-24 03:00:00",850,1532.05,4.97,264.54,8.7,6.02,-25.08
"2018-02-23 20:00:00","2018-02-24 04:00:00",850,1534.12,5.41,260.64,8.58,6.11,-25.19
"2018-02-23 20:00:00","2018-02-24 05:00:00",850,1534.61,5.21,263.53,8.95,5.99,-24.8
"2018-02-23 20:00:00","2018-02-24 06:00:00",850,1537.03,5.38,262.89,9.83,5.99,-24.02
"2018-02-23 20:00:00","2018-02-24 07:00:00",850,1536.91,5.51,262.74,11.46,5.73,-23.14
"2018-02-23 20:00:00","2018-02-24 08:00:00",850,1535.37,5.72,258.1,15.06,5.49,-20.25
"2018-02-23 20:00:00","2018-02-24 09:00:00",850,1535.4,6.48,258.24,21.67,5.26,-15.57
"2018-02-23 20:00:00","2018-02-24 10:00:00",850,1532.49,5.86,255.9,28.63,4.95,-12.32
"2018-02-23 20:00:00","2018-02-24 11:00:00",850,1528.57,5.6,255.95,33.34,4.97,-10.11
"2018-02-23 20:00:00","2018-02-24 12:00:00",850,1529.52,5.38,254.82,45.64,4.31,-6.48
"2018-02-23 20:00:00","2018-02-24 13:00:00",850,1526.93,4.2,257.25,57.51,3.77,-3.9
"2018-02-23 20:00:00","2018-02-24 14:00:00",850,1527.13,4.15,250.94,74.06,2.6,-1.6
"2018-02-23 20:00:00","2018-02-24 15:00:00",850,1524.22,2.47,258.86,84.46,2.57,0.15
"2018-02-23 20:00:00","2018-02-24 16:00:00",850,1527.42,4.1,239.28,93.73,2.78,1.78
"2018-02-23 20:00:00","2018-02-24 17:00:00",850,1526.52,6.13,247.94,98,3.1,2.77
"2018-02-23 20:00:00","2018-02-24 18:00:00",850,1527.7,6.95,251.16,100,3.2,3.18
"2018-02-23 20:00:00","2018-02-24 19:00:00",850,1530.2,6.18,250.5,100,2.94,2.92
"2018-02-23 20:00:00","2018-02-24 20:00:00",850,1532.6,3.9,266.9,100,2.7,2.69
"2018-02-23 20:00:00","2018-02-24 21:00:00",850,1534.14,1.76,262.08,100,2.86,2.83
"2018-02-23 20:00:00","2018-02-24 22:00:00",850,1529.44,2.66,283.74,100,2.88,2.86
"2018-02-23 20:00:00","2018-02-24 23:00:00",850,1527.59,2.96,257.6,100,3.04,3.02
"2018-02-23 20:00:00","2018-02-25 00:00:00",850,1528.07,2.59,254.18,100,3.19,3.17
"2018-02-23 20:00:00","2018-02-25 01:00:00",850,1526.13,2.26,247.08,100,3.28,3.26
"2018-02-23 20:00:00","2018-02-25 02:00:00",850,1525.32,1.95,194.01,100,3.22,3.21
